20260714-1917/1_band0.png	Crystal Sword
20260714-1917/1_band1.png	Weapon Damage 14
20260714-1917/1_band2.png	Magic Weapon Damage 15
20260714-1917/1_band3.png	Move Speed -25
20260714-1917/1_band4.png	Required Class:
20260714-1917/1_band5.png	Wizard, Warlock, Sorcerer
20260714-1917/1_band6.png	Slot Type: Primary Weapon
20260714-1917/1_band7.png	Hand Type: Two-Handed
20260714-1917/1_band8.png	Weapon Type: Sword, Magic Stuff
20260714-1917/1_band9.png	Loot State: Supplied
20260714-1917/1_band10.png	Rarity: Common
20260714-1917/1_band11.png	An enigma to what materials this blade is
20260714-1917/1_band12.png	composed of, allowing magic to flow
20260714-1917/1_band13.png	through it.
