20260713-1509/0_band0.png	Pigache
20260713-1509/0_band1.png	Armor Rating 16
20260713-1509/0_band2.png	Move Speed 6
20260713-1509/0_band3.png	Agility 2
20260713-1509/0_band4.png	Strength 2
20260713-1509/0_band5.png	+2 Resourcefulness
20260713-1509/0_band6.png	+2 Knowledge
20260713-1509/0_band7.png	+1.1% Physical Damage Reduction
20260713-1509/0_band8.png	Slot Type: Feet
20260713-1509/0_band9.png	Armor Type: Leather
20260713-1509/0_band10.png	Loot State: Looted
20260713-1509/0_band11.png	Rarity: Epic
20260713-1509/0_band12.png	Shoes with sharply pointed toes, crafted
20260713-1509/0_band13.png	from supple leather that comfortably
20260713-1509/0_band14.png	wraps around the instep.
20260713-1509/1_band0.png	Wolf Pelt
20260713-1509/1_band1.png	Slot Type: Invalid
20260713-1509/1_band2.png	Loot State: Looted
20260713-1509/1_band3.png	Rarity: Common
20260713-1509/1_band4.png	A robust hide that is covered in thick
20260713-1509/1_band5.png	coarse fur.
