20260716-0046-watchman-cloak/1_input0.png	Watchman Cloak
20260716-0046-watchman-cloak/1_input1.png	Armor Rating 21
20260716-0046-watchman-cloak/1_input2.png	Resourcefulness 5
20260716-0046-watchman-cloak/1_input3.png	+70 Additional Armor Rating
20260716-0046-watchman-cloak/1_input4.png	Slot Type: Back
20260716-0046-watchman-cloak/1_input5.png	Armor Type: Cloth
20260716-0046-watchman-cloak/1_input6.png	Loot State: Looted
20260716-0046-watchman-cloak/1_input7.png	Rarity: Unique
20260716-0046-watchman-cloak/1_input8.png	This forest green cloak is often the
20260716-0046-watchman-cloak/1_input9.png	preferred choice of those who wish to
20260716-0046-watchman-cloak/1_input10.png	blend seamlessly with nature.
20260716-0046-watchman-cloak/1_input11.png	"Found by Goodfella"
